Age Group Bins,Age group1,MMWR week1,MMWR week2 (copy),Month,Outcome,Vaccine product,Week,Age adjusted IRR,Age adjusted unvax IR,Age adjusted vax IR,Continuity correction,Crude IRR,Crude unvax IR,Crude unvax IR (copy),Crude vax IR,Crude vax IR (copy),F19,F20,Fully vaccinated population,Unvaccinated population,Unvaccinated with outcome,Unvax Rate,Vaccinated with outcome,Vax Rate,Week no
all_ages_adj,all_ages_adj,202143,2021-43,01/10/2010,death,Pfizer,2021-43,11.04833644,5.357192842,0.484886831,1,6.610081476,3.981404585,3.981404585,0.602323073,0.602323073,,,58274374,54880129.7,2185,3.981404585,351,0.602323073,43
5-17,Dec-17,202144,2021-44,01/11/2011,death,all_types,2021-44,,,,0,,0.0406692,0.0406692,0,0,,,7075054,7376583,3,0.040669237,0,0,44
18-49,18-29,202144,2021-44,01/11/2011,death,all_types,2021-44,,,,0,,0.17064066,0.17064066,0,0,,,16305870,14650670,25,0.170640660,0,0,44
18-49,30-49,202144,2021-44,01/11/2011,death,all_types,2021-44,,,,0,24.90183472,1.539223242,1.539223242,0.0618116,0.0618116,,,30738547,17216476,265,1.539223242,19,0.061811640,44
50-79,50-64,202144,2021-44,01/11/2011,death,all_types,2021-44,,,,0,19.54016262,7.020460017,7.020460017,0.359283602,0.359283602,,,25884844,9515046,668,7.020460017,93,0.359283602,44
50-79,65-79,202144,2021-44,01/11/2011,death,all_types,2021-44,,,,1,14.94163807,23.21737645,23.21737645,1.553870891,1.553870891,,,19692755.8,3665358.15,851,23.217376452,306,1.553870891,44
80+,80+,202144,2021-44,01/11/2011,death,all_types,2021-44,,,,1,4.758558993,36.48651721,36.48651721,7.667555927,7.667555927,,,5673255,1469035.8,536,36.486517211,435,7.667555927,44
all_ages_adj,all_ages_adj,202144,2021-44,01/11/2011,death,all_types,2021-44,10.42386816,5.953637295,0.571154317,1,5.381875701,4.356767371,4.356767371,0.809525826,0.809525826,,,105370325.8,53893168.95,2348,4.356767371,853,0.809525826,44
all_ages_adj,all_ages_adj,202144,2021-44,01/11/2011,death,Janssen,2021-44,5.61059141,5.953637295,1.061142553,1,4.607909548,4.356767371,4.356767371,0.94549759,0.94549759,,,8143860,53893168.95,2348,4.356767371,77,0.945497590,44
all_ages_adj,all_ages_adj,202144,2021-44,01/11/2011,death,Moderna,2021-44,11.20032642,5.953637295,0.531559267,1,4.506142269,4.356767371,4.356767371,0.966850825,0.966850825,,,38165143,53893168.95,2348,4.356767371,369,0.966850825,44
all_ages_adj,all_ages_adj,202144,2021-44,01/11/2011,death,Pfizer,2021-44,10.72703298,5.953637295,0.555012491,1,6.336317553,4.356767371,4.356767371,0.687586652,0.687586652,,,58901667,53893168.95,2348,4.356767371,405,0.687586652,44
5-17,Dec-17,202145,2021-45,01/11/2011,death,all_types,2021-45,,,,0,,0.0137045,0.0137045,0,0,,,7151128,7296890,1,0.013704469,0,0,45
18-49,18-29,202145,2021-45,01/11/2011,death,all_types,2021-45,,,,0,,0.220964321,0.220964321,0,0,,,16471853,14481976,32,0.220964321,0,0,45
18-49,30-49,202145,2021-45,01/11/2011,death,all_types,2021-45,,,,0,24.76726948,1.675321508,1.675321508,0.06764256,0.06764256,,,31045543,16892280,283,1.675321508,21,0.067642560,45
50-79,50-64,202145,2021-45,01/11/2011,death,all_types,2021-45,,,,0,20.74108767,7.542916163,7.542916163,0.363670232,0.363670232,,,26122567,9240458,697,7.542916163,95,0.363670232,45
50-79,65-79,202145,2021-45,01/11/2011,death,all_types,2021-45,,,,1,18.07113219,26.78784179,26.78784179,1.482355478,1.482355478,,,19968219.8,3415728.7,915,26.787841786,296,1.482355478,45
80+,80+,202145,2021-45,01/11/2011,death,all_types,2021-45,,,,1,5.731981447,45.55724329,45.55724329,7.947904875,7.947904875,,,5749943,1393850.8,635,45.557243286,457,7.947904875,45
all_ages_adj,all_ages_adj,202145,2021-45,01/11/2011,death,all_types,2021-45,11.90199802,6.871702624,0.577357063,1,5.958418741,4.861423492,4.861423492,0.815891548,0.815891548,,,106509253.8,52721183.5,2563,4.861423492,869,0.815891548,45
all_ages_adj,all_ages_adj,202145,2021-45,01/11/2011,death,Janssen,2021-45,7.071370196,6.871702624,0.971763949,1,5.559840573,4.861423492,4.861423492,0.874381815,0.874381815,,,8234389,52721183.5,2563,4.861423492,72,0.874381815,45
all_ages_adj,all_ages_adj,202145,2021-45,01/11/2011,death,Moderna,2021-45,11.26914024,6.871702624,0.609780558,1,4.41949802,4.861423492,4.861423492,1.099994495,1.099994495,,,38636557,52721183.5,2563,4.861423492,425,1.099994495,45
all_ages_adj,all_ages_adj,202145,2021-45,01/11/2011,death,Pfizer,2021-45,13.70903977,6.871702624,0.501253388,1,7.813329896,4.861423492,4.861423492,0.622196113,0.622196113,,,59466781,52721183.5,2563,4.861423492,370,0.622196113,45
5-17,Dec-17,202146,2021-46,01/11/2011,death,all_types,2021-46,,,,0,4.004608645,0.0554724,0.0554724,0.0138521,0.0138521,,,7219104,7210796,4,0.055472378,1,0.013852135,46
18-49,18-29,202146,2021-46,01/11/2011,death,all_types,2021-46,,,,0,60.47982843,0.363601097,0.363601097,0.00601194,0.00601194,,,16633566,14301387,52,0.363601097,1,0.006011940,46
18-49,30-49,202146,2021-46,01/11/2011,death,all_types,2021-46,,,,0,22.19014738,1.910792939,1.910792939,0.086109971,0.086109971,,,31355254,16537637,316,1.910792939,27,0.086109971,46
50-79,50-64,202146,2021-46,01/11/2011,death,all_types,2021-46,,,,0,18.01382948,8.475649094,8.475649094,0.470507901,0.470507901,,,26354499,8955066.35,759,8.475649094,124,0.470507901,46
50-79,65-79,202146,2021-46,01/11/2011,death,all_types,2021-46,,,,1,19.5460574,33.58984164,33.58984164,1.718497032,1.718497032,,,20192062.8,3212280.7,1079,33.589841635,347,1.718497032,46
80+,80+,202146,2021-46,01/11/2011,death,all_types,2021-46,,,,1,6.298640632,49.41146292,49.41146292,7.844782042,7.844782042,,,5812781,1331674.8,658,49.411462919,456,7.844782042,46
all_ages_adj,all_ages_adj,202146,2021-46,01/11/2011,death,all_types,2021-46,12.85403461,8.078649778,0.628491367,1,6.260117373,5.563655549,5.563655549,0.888746204,0.888746204,,,107567266.8,51548841.85,2868,5.563655549,956,0.888746204,46
all_ages_adj,all_ages_adj,202146,2021-46,01/11/2011,death,Janssen,2021-46,5.308469206,8.078649778,1.521841696,1,4.10315264,5.563655549,5.563655549,1.355946521,1.355946521,,,8333662,51548841.85,2868,5.563655549,113,1.355946521,46
all_ages_adj,all_ages_adj,202146,2021-46,01/11/2011,death,Moderna,2021-46,13.14391857,8.078649778,0.614630236,1,4.984571011,5.563655549,5.563655549,1.116175401,1.116175401,,,39061961,51548841.85,2868,5.563655549,436,1.116175401,46
all_ages_adj,all_ages_adj,202146,2021-46,01/11/2011,death,Pfizer,2021-46,14.63547133,8.078649778,0.55199109,1,8.240617208,5.563655549,5.563655549,0.675150345,0.675150345,,,59986639,51548841.85,2868,5.563655549,405,0.675150345,46
5-17,Dec-17,202147,2021-47,01/11/2011,death,all_types,2021-47,,,,0,,0,0,0,0,,,7276552,7143146,0,0,0,0,47
18-49,18-29,202147,2021-47,01/11/2011,death,all_types,2021-47,,,,0,42.79286484,0.255008382,0.255008382,0.00595913,0.00595913,,,16780964,14117183,36,0.255008382,1,0.005959133,47
18-49,30-49,202147,2021-47,01/11/2011,death,all_types,2021-47,,,,0,28.03711067,1.77218024,1.77218024,0.063208376,0.063208376,,,31641376,16194741,287,1.772180240,20,0.063208376,47
50-79,50-64,202147,2021-47,01/11/2011,death,all_types,2021-47,,,,0,16.91340956,8.532280406,8.532280406,0.504468385,0.504468385,,,26562616,8684665.35,741,8.532280406,134,0.504468385,47
50-79,65-79,202147,2021-47,01/11/2011,death,all_types,2021-47,,,,1,16.79586175,31.58515598,31.58515598,1.880532029,1.880532029,,,20366576.8,3058398.7,966,31.585155984,383,1.880532029,47
80+,80+,202147,2021-47,01/11/2011,death,all_types,2021-47,,,,1,6.366741132,48.85537391,48.85537391,7.673529189,7.673529189,,,5864316,1283379.8,627,48.855373912,450,7.673529189,47
all_ages_adj,all_ages_adj,202147,2021-47,01/11/2011,death,all_types,2021-47,12.20582034,7.763410643,0.636041694,1,5.779650264,5.263312839,5.263312839,0.91066286,0.91066286,,,108492400.8,50481513.85,2657,5.263312839,988,0.910662860,47
all_ages_adj,all_ages_adj,202147,2021-47,01/11/2011,death,Janssen,2021-47,6.078059857,7.763410643,1.277284335,1,4.770525837,5.263312839,5.263312839,1.103298257,1.103298257,,,8429271,50481513.85,2657,5.263312839,93,1.103298257,47
all_ages_adj,all_ages_adj,202147,2021-47,01/11/2011,death,Moderna,2021-47,12.54697509,7.763410643,0.618747593,1,4.693801551,5.263312839,5.263312839,1.12133263,1.12133263,,,39417385,50481513.85,2657,5.263312839,442,1.121332630,47
all_ages_adj,all_ages_adj,202147,2021-47,01/11/2011,death,Pfizer,2021-47,13.02756948,7.763410643,0.595921646,1,7.02335803,5.263312839,5.263312839,0.749401186,0.749401186,,,60448263,50481513.85,2657,5.263312839,453,0.749401186,47
5-17,Dec-17,202148,2021-48,01/12/2012,death,all_types,2021-48,,,,0,,0,0,0,0,,,7330092,7085127,0,0,0,0,48
18-49,18-29,202148,2021-48,01/12/2012,death,all_types,2021-48,,,,0,55.8450446,0.329948114,0.329948114,0.00590828,0.00590828,,,16925402,13941586,46,0.329948114,1,0.005908279,48
18-49,30-49,202148,2021-48,01/12/2012,death,all_types,2021-48,,,,0,19.25431032,1.929941728,1.929941728,0.100234269,0.100234269,,,31925209,15855401,306,1.929941728,32,0.100234269,48
50-79,50-64,202148,2021-48,01/12/2012,death,all_types,2021-48,,,,1,20.96029398,10.79919432,10.79919432,0.51522151,0.51522151,,,26784596,8408034.65,908,10.799194316,138,0.515221510,48
50-79,65-79,202148,2021-48,01/12/2012,death,all_types,2021-48,,,,1,22.18929589,43.65715769,43.65715769,1.967487292,1.967487292,,,20533804.8,2902158.7,1267,43.657157687,404,1.967487292,48
80+,80+,202148,2021-48,01/12/2012,death,all_types,2021-48,,,,1,8.24946294,65.01010568,65.01010568,7.880525817,7.880525817,,,5913311,1236730.8,804,65.010105675,466,7.880525817,48
all_ages_adj,all_ages_adj,202148,2021-48,01/12/2012,death,all_types,2021-48,15.30877894,10.25305633,0.669750107,1,7.082854934,6.73895371,6.73895371,0.95144596,0.95144596,,,109412414.8,49429038.15,3331,6.738953710,1041,0.951445960,48
all_ages_adj,all_ages_adj,202148,2021-48,01/12/2012,death,Janssen,2021-48,6.823156061,10.25305633,1.502685303,1,5.172622949,6.73895371,6.73895371,1.302811702,1.302811702,,,8520034,49429038.15,3331,6.738953710,111,1.302811702,48
all_ages_adj,all_ages_adj,202148,2021-48,01/12/2012,death,Moderna,2021-48,16.81116519,10.25305633,0.609895639,1,6.062977191,6.73895371,6.73895371,1.111492506,1.111492506,,,39766350,49429038.15,3331,6.738953710,442,1.111492506,48
all_ages_adj,all_ages_adj,202148,2021-48,01/12/2012,death,Pfizer,2021-48,15.84529705,10.25305633,0.647072523,1,8.429173106,6.73895371,6.73895371,0.79947981,0.79947981,,,60914609,49429038.15,3331,6.738953710,487,0.799479810,48
5-17,05-Nov,202149,2021-49,01/12/2012,death,all_types,2021-49,,,,0,,0.00687267,0.00687267,0,0,,,77184,14550384,1,0.006872671,0,0,49
5-17,Dec-17,202149,2021-49,01/12/2012,death,all_types,2021-49,,,,0,,0.090106136,0.090106136,0,0,,,7575146,6658814,6,0.090106136,0,0,49
18-49,18-29,202149,2021-49,01/12/2012,death,all_types,2021-49,,,,0,23.00306607,0.257449697,0.257449697,0.011192,0.011192,,,17869950,12818038,33,0.257449697,2,0.011191973,49
18-49,30-49,202149,2021-49,01/12/2012,death,all_types,2021-49,,,,0,34.63575977,2.46477456,2.46477456,0.071162711,0.071162711,,,33725528,14037795,346,2.464774560,24,0.071162711,49
50-79,50-64,202149,2021-49,01/12/2012,death,all_types,2021-49,,,,1,25.03212069,13.46301614,13.46301614,0.537829627,0.537829627,,,27889873,7086079.3,954,13.463016142,150,0.537829627,49
50-79,65-79,202149,2021-49,01/12/2012,death,all_types,2021-49,,,,1,27.90284494,56.96904386,56.96904386,2.041693024,2.041693024,,,20816057.8,2364442,1347,56.969043859,425,2.041693024,49
80+,80+,202149,2021-49,01/12/2012,death,all_types,2021-49,,,,1,9.108654248,72.76819102,72.76819102,7.988906927,7.988906927,,,5995814,1168092.8,850,72.768191020,479,7.988906927,49
all_ages_adj,all_ages_adj,202149,2021-49,01/12/2012,death,all_types,2021-49,18.81802328,11.33276941,0.602229535,1,6.359263893,6.027232961,6.027232961,0.947787835,0.947787835,,,113949552.8,58683645.1,3537,6.027232961,1080,0.947787835,49
all_ages_adj,all_ages_adj,202149,2021-49,01/12/2012,death,Janssen,2021-49,7.797416099,11.33279733,1.453404203,1,4.007714979,6.080829741,6.080829741,1.517280988,1.517280988,,,8897495,58166404.1,3537,6.080829741,135,1.517280988,49
all_ages_adj,all_ages_adj,202149,2021-49,01/12/2012,death,Moderna,2021-49,20.27944499,11.33279733,0.55883173,1,5.468658863,6.080829741,6.080829741,1.111941683,1.111941683,,,41369076,58166404.1,3537,6.080829741,460,1.111941683,49
all_ages_adj,all_ages_adj,202149,2021-49,01/12/2012,death,Pfizer,2021-49,20.6042456,11.33276941,0.55002108,1,7.987188163,6.027232961,6.027232961,0.754612617,0.754612617,,,63608796,58683645.1,3537,6.027232961,480,0.754612617,49
5-17,05-Nov,202150,2021-50,01/12/2012,death,all_types,2021-50,,,,0,,0,0,0,0,,,711589,14186430,0,0,0,0,50
5-17,Dec-17,202150,2021-50,01/12/2012,death,all_types,2021-50,,,,0,1.160228507,0.01518,0.01518,0.0130836,0.0130836,,,7643148,6587623,1,0.015179982,1,0.013083614,50
18-49,18-29,202150,2021-50,01/12/2012,death,all_types,2021-50,,,,0,16.14011372,0.269317341,0.269317341,0.0166862,0.0166862,,,17978917,12624512,34,0.269317341,3,0.016686211,50
18-49,30-49,202150,2021-50,01/12/2012,death,all_types,2021-50,,,,0,29.23531053,2.242438356,2.242438356,0.07670308,0.07670308,,,33896944,13779643,309,2.242438356,26,0.076703080,50
50-79,50-64,202150,2021-50,01/12/2012,death,all_types,2021-50,,,,1,21.74408205,11.65096722,11.65096722,0.535822445,0.535822445,,,27994348,6935046.55,808,11.650967217,150,0.535822445,50
50-79,65-79,202150,2021-50,01/12/2012,death,all_types,2021-50,,,,1,27.17268047,49.87422926,49.87422926,1.835454891,1.835454891,,,20866761.8,2303795,1149,49.874229261,383,1.835454891,50
80+,80+,202150,2021-50,01/12/2012,death,all_types,2021-50,,,,1,9.985648713,60.14936541,60.14936541,6.023581155,6.023581155,,,6009714,1148806.8,691,60.149365411,362,6.023581155,50
all_ages_adj,all_ages_adj,202150,2021-50,01/12/2012,death,all_types,2021-50,19.03644289,9.800982138,0.514853652,1,6.46748716,5.19752539,5.19752539,0.803639074,0.803639074,,,115101421.8,57565856.35,2992,5.197525390,925,0.803639074,50
all_ages_adj,all_ages_adj,202150,2021-50,01/12/2012,death,Janssen,2021-50,8.581388439,9.800982138,1.142120789,1,4.469743436,5.24225689,5.24225689,1.172831722,1.172831722,,,8952691,57074654.35,2992,5.242256890,105,1.172831722,50
all_ages_adj,all_ages_adj,202150,2021-50,01/12/2012,death,Moderna,2021-50,21.87974597,9.800982138,0.447947712,1,5.803929627,5.24225689,5.24225689,0.90322544,0.90322544,,,41517874,57074654.35,2992,5.242256890,375,0.903225440,50
all_ages_adj,all_ages_adj,202150,2021-50,01/12/2012,death,Pfizer,2021-50,19.12452629,9.800982138,0.512482348,1,7.55712056,5.19752539,5.19752539,0.687765313,0.687765313,,,64556905,57565856.35,2992,5.197525390,444,0.687765313,50
5-17,05-Nov,202151,2021-51,01/12/2012,death,all_types,2021-51,,,,0,,0,0,0,0,,,1429414,13875697,0,0,0,0,51
5-17,Dec-17,202151,2021-51,01/12/2012,death,all_types,2021-51,,,,0,1.185723143,0.0153582,0.0153582,0.0129526,0.0129526,,,7720458,6511181,1,0.015358197,1,0.012952599,51
18-49,18-29,202151,2021-51,01/12/2012,death,all_types,2021-51,,,,0,7.882282439,0.217722569,0.217722569,0.0276218,0.0276218,,,18101666,12401103,27,0.217722569,5,0.027621767,51
18-49,30-49,202151,2021-51,01/12/2012,death,all_types,2021-51,,,,0,17.52650066,2.056654925,2.056654925,0.11734544,0.11734544,,,34087392,13517095,278,2.056654925,40,0.117345440,51
50-79,50-64,202151,2021-51,01/12/2012,death,all_types,2021-51,,,,1,18.72841473,11.39270598,11.39270598,0.608311282,0.608311282,,,28110608,6793820.55,774,11.392705979,171,0.608311282,51
50-79,65-79,202151,2021-51,01/12/2012,death,all_types,2021-51,,,,1,22.96645562,51.04465762,51.04465762,2.222574456,2.222574456,,,20921683.8,2247052,1147,51.044657623,465,2.222574456,51
80+,80+,202151,2021-51,01/12/2012,death,all_types,2021-51,,,,1,8.310289886,67.72630932,67.72630932,8.14969276,8.14969276,,,6024767,1131022.8,766,67.726309319,491,8.149692760,51
all_ages_adj,all_ages_adj,202151,2021-51,01/12/2012,death,all_types,2021-51,15.34828272,10.07793328,0.656616343,1,5.258662754,5.299505141,5.299505141,1.007766687,1.007766687,,,116395988.8,56476971.35,2993,5.299505141,1173,1.007766687,51
all_ages_adj,all_ages_adj,202151,2021-51,01/12/2012,death,Janssen,2021-51,5.699432227,10.07793328,1.768234602,1,3.048112115,5.343636598,5.343636598,1.753097129,1.753097129,,,9012621,56010545.35,2993,5.343636598,158,1.753097129,51
all_ages_adj,all_ages_adj,202151,2021-51,01/12/2012,death,Moderna,2021-51,17.8580455,10.07793328,0.564335737,1,4.689246648,5.343636598,5.343636598,1.13955119,1.13955119,,,41683077,56010545.35,2993,5.343636598,475,1.139551190,51
all_ages_adj,all_ages_adj,202151,2021-51,01/12/2012,death,Pfizer,2021-51,16.05540379,10.07793328,0.627697279,1,6.45246951,5.299505141,5.299505141,0.821314248,0.821314248,,,65626525,56476971.35,2993,5.299505141,539,0.821314248,51
5-17,05-Nov,202152,2021-52,01/12/2012,death,all_types,2021-52,,,,0,,0.0147032,0.0147032,0,0,,,1895649,13602471,2,0.014703211,0,0,52
5-17,Dec-17,202152,2021-52,01/12/2012,death,all_types,2021-52,,,,0,,0.0310603,0.0310603,0,0,,,7786118,6439097,2,0.031060256,0,0,52
18-49,18-29,202152,2021-52,01/12/2012,death,all_types,2021-52,,,,0,3.87897626,0.425922355,0.425922355,0.109802774,0.109802774,,,18214476,12208798,52,0.425922355,20,0.109802774,52
18-49,30-49,202152,2021-52,01/12/2012,death,all_types,2021-52,,,,1,10.70461664,2.812715891,2.812715891,0.262757274,0.262757274,,,34252144,13296757.1,374,2.812715891,90,0.262757274,52
50-79,50-64,202152,2021-52,01/12/2012,death,all_types,2021-52,,,,1,10.16965627,14.34814659,14.34814659,1.410878226,1.410878226,,,28209380,6676820.55,958,14.348146589,398,1.410878226,52
50-79,65-79,202152,2021-52,01/12/2012,death,all_types,2021-52,,,,1,14.67938438,67.49692113,67.49692113,4.598075737,4.598075737,,,20965291.9,2204545,1488,67.496921133,964,4.598075737,52
80+,80+,202152,2021-52,01/12/2012,death,all_types,2021-52,,,,1,5.497505062,111.1967433,111.1967433,20.22676506,20.22676506,,,6036556,1118737.8,1244,111.196743330,1221,20.226765063,52
all_ages_adj,all_ages_adj,202152,2021-52,01/12/2012,death,all_types,2021-52,9.258743585,14.04306855,1.516735874,1,3.232340914,7.417112002,7.417112002,2.294656473,2.294656473,,,117359614.9,55547226.45,4120,7.417112002,2693,2.294656473,52
all_ages_adj,all_ages_adj,202152,2021-52,01/12/2012,death,Janssen,2021-52,3.912782869,14.04312823,3.589038467,1,2.230483966,7.482194314,7.482194314,3.354516072,3.354516072,,,9062410,55064060.45,4120,7.482194314,304,3.354516072,52
all_ages_adj,all_ages_adj,202152,2021-52,01/12/2012,death,Moderna,2021-52,11.6370882,14.04312339,1.206755775,1,3.137148095,7.477047264,7.477047264,2.383389957,2.383389957,,,41831174,55101965.45,4120,7.477047264,997,2.383389957,52
all_ages_adj,all_ages_adj,202152,2021-52,01/12/2012,death,Pfizer,2021-52,8.68029478,14.04306855,1.617810098,1,3.550400125,7.417112002,7.417112002,2.08909186,2.08909186,,,66392485,55547226.45,4120,7.417112002,1387,2.089091860,52
5-17,05-Nov,202201,2022-01,01/01/2001,death,all_types,2022-01,,,,0,0.481916356,0.0225023,0.0225023,0.0466933,0.0466933,,,2141635,13331992,3,0.022502264,1,0.046693297,1
5-17,Dec-17,202201,2022-01,01/01/2001,death,all_types,2022-01,,,,0,4.942199995,0.063034036,0.063034036,0.0127542,0.0127542,,,7840526,6345778,4,0.063034036,1,0.012754246,1
18-49,18-29,202201,2022-01,01/01/2001,death,all_types,2022-01,,,,0,4.215577636,0.391210613,0.391210613,0.092801188,0.092801188,,,18318731,12013989,47,0.391210613,17,0.092801188,1
18-49,30-49,202201,2022-01,01/01/2001,death,all_types,2022-01,,,,1,9.098894481,3.227343868,3.227343868,0.354696263,0.354696263,,,34395626,13075768.1,422,3.227343868,122,0.354696263,1
50-79,50-64,202201,2022-01,01/01/2001,death,all_types,2022-01,,,,1,8.734350862,17.25492036,17.25492036,1.97552407,1.97552407,,,28296289,6560447.55,1132,17.254920360,559,1.975524070,1
50-79,65-79,202201,2022-01,01/01/2001,death,all_types,2022-01,,,,1,13.66122383,92.03731468,92.03731468,6.737120762,6.737120762,,,21003037.5,2161080,1989,92.037314676,1415,6.737120762,1
80+,80+,202201,2022-01,01/01/2001,death,all_types,2022-01,,,,1,5.607702458,171.3804114,171.3804114,30.56160926,30.56160926,,,6046802,1106310.8,1896,171.380411364,1848,30.561609261,1
all_ages_adj,all_ages_adj,202201,2022-01,01/01/2001,death,all_types,2022-01,8.652204281,19.25431725,2.22536554,1,2.996875401,10.06129358,10.06129358,3.357261225,3.357261225,,,118042646.5,54595365.45,5493,10.061293582,3963,3.357261225,1
all_ages_adj,all_ages_adj,202201,2022-01,01/01/2001,death,Janssen,2022-01,3.538105218,19.25440705,5.442010869,1,1.964419956,10.14788132,10.14788132,5.165841085,5.165841085,,,9098228,54129525.45,5493,10.147881317,470,5.165841085,1
all_ages_adj,all_ages_adj,202201,2022-01,01/01/2001,death,Moderna,2022-01,10.7681384,19.25439963,1.78808991,1,2.8892266,10.14090215,10.14090215,3.509901974,3.509901974,,,41966984,54166778.45,5493,10.140902149,1473,3.509901974,1
all_ages_adj,all_ages_adj,202201,2022-01,01/01/2001,death,Pfizer,2022-01,8.238304697,19.25431725,2.337169838,1,3.345678804,10.06129358,10.06129358,3.007250298,3.007250298,,,66904973,54595365.45,5493,10.061293582,2012,3.007250298,1
5-17,05-Nov,202202,2022-02,01/01/2001,death,all_types,2022-02,,,,0,,0.0152939,0.0152939,0,0,,,2366088,13077136,2,0.015293869,0,0,2
5-17,Dec-17,202202,2022-02,01/01/2001,death,all_types,2022-02,,,,0,0.631279676,0.0319901,0.0319901,0.050675,0.050675,,,7893439,6251935,2,0.031990096,4,0.050674997,2
18-49,18-29,202202,2022-02,01/01/2001,death,all_types,2022-02,,,,0,5.123122292,0.389495674,0.389495674,0.076027011,0.076027011,,,18414508,11810144,46,0.389495674,14,0.076027011,2
18-49,30-49,202202,2022-02,01/01/2001,death,all_types,2022-02,,,,1,9.884006748,2.576576255,2.576576255,0.260681353,0.260681353,,,34524909,12846505.1,331,2.576576255,90,0.260681353,2
50-79,50-64,202202,2022-02,01/01/2001,death,all_types,2022-02,,,,1,9.959127423,16.00718326,16.00718326,1.607287725,1.607287725,,,28370776,6447105.55,1032,16.007183255,456,1.607287725,2
50-79,65-79,202202,2022-02,01/01/2001,death,all_types,2022-02,,,,1,13.69690926,90.85007901,90.85007901,6.632889016,6.632889016,,,21031559.5,2124379,1930,90.850079011,1395,6.632889016,2
80+,80+,202202,2022-02,01/01/2001,death,all_types,2022-02,,,,1,5.930401944,184.3563207,184.3563207,31.0866485,31.0866485,,,6054046,1095161.8,2019,184.356320682,1882,31.086648499,2
all_ages_adj,all_ages_adj,202202,2022-02,01/01/2001,death,all_types,2022-02,8.967562711,19.18182575,2.139023318,1,3.087314377,9.993967377,9.993967377,3.237107128,3.237107128,,,118655325.5,53652366.45,5362,9.993967377,3841,3.237107128,2
all_ages_adj,all_ages_adj,202202,2022-02,01/01/2001,death,Janssen,2022-02,4.154447429,19.18188577,4.617193044,1,2.311187696,10.07842934,10.07842934,4.360714346,4.360714346,,,9126945,53202734.45,5362,10.078429343,398,4.360714346,2
all_ages_adj,all_ages_adj,202202,2022-02,01/01/2001,death,Moderna,2022-02,10.20667891,19.18188075,1.879345956,1,2.677176263,10.07152862,10.07152862,3.761996831,3.761996831,,,42078717,53239187.45,5362,10.071528618,1583,3.761996831,2
all_ages_adj,all_ages_adj,202202,2022-02,01/01/2001,death,Pfizer,2022-02,8.938714725,19.18182575,2.145926606,1,3.632024065,9.993967377,9.993967377,2.751624768,2.751624768,,,67378373,53652366.45,5362,9.993967377,1854,2.751624768,2
5-17,05-Nov,202203,2022-03,01/01/2001,death,all_types,2022-03,,,,0,,0.00777936,0.00777936,0,0,,,2608992,12854528,1,0.007779360,0,0,3
5-17,Dec-17,202203,2022-03,01/01/2001,death,all_types,2022-03,,,,0,1.291931001,0.0162293,0.0162293,0.012562,0.012562,,,7960499,6161706,1,0.016229272,1,0.012562027,3
18-49,18-29,202203,2022-03,01/01/2001,death,all_types,2022-03,,,,0,5.873270768,0.412307694,0.412307694,0.070200696,0.070200696,,,18518335,11641791,48,0.412307694,13,0.070200696,3
18-49,30-49,202203,2022-03,01/01/2001,death,all_types,2022-03,,,,1,7.775245071,1.97385992,1.97385992,0.253864657,0.253864657,,,34664140,12665539.1,250,1.973859920,88,0.253864657,3
50-79,50-64,202203,2022-03,01/01/2001,death,all_types,2022-03,,,,1,9.006338686,13.26567775,13.26567775,1.472926814,1.472926814,,,28446763,6369821.55,845,13.265677749,419,1.472926814,3
50-79,65-79,202203,2022-03,01/01/2001,death,all_types,2022-03,,,,1,15.0361516,82.95928507,82.95928507,5.517321672,5.517321672,,,21060943.5,2096209,1739,82.959285071,1162,5.517321672,3
80+,80+,202203,2022-03,01/01/2001,death,all_types,2022-03,,,,1,6.139680975,158.7279971,158.7279971,25.85280859,25.85280859,,,6061237,1086764.8,1725,158.727997079,1567,25.852808593,3
all_ages_adj,all_ages_adj,202203,2022-03,01/01/2001,death,all_types,2022-03,9.293964421,16.83696664,1.811602227,1,3.200209101,8.716560762,8.716560762,2.723747257,2.723747257,,,119320909.5,52876359.45,4609,8.716560762,3250,2.723747257,3
all_ages_adj,all_ages_adj,202203,2022-03,01/01/2001,death,Janssen,2022-03,4.332854513,16.83699681,3.88589018,1,2.453986672,8.789169151,8.789169151,3.581587973,3.581587973,,,9157949,52439541.45,4609,8.789169151,328,3.581587973,3
all_ages_adj,all_ages_adj,202203,2022-03,01/01/2001,death,Moderna,2022-03,10.42955586,16.83699425,1.614353906,1,2.785120444,8.783150865,8.783150865,3.153598216,3.153598216,,,42205757,52475473.45,4609,8.783150865,1331,3.153598216,3
all_ages_adj,all_ages_adj,202203,2022-03,01/01/2001,death,Pfizer,2022-03,9.217215573,16.83696664,1.826686868,1,3.735744437,8.716560762,8.716560762,2.333286152,2.333286152,,,67887087,52876359.45,4609,8.716560762,1584,2.333286152,3
5-17,05-Nov,202204,2022-04,01/01/2001,death,all_types,2022-04,,,,0,0,0,0,0.0350698,0.0350698,,,2851455,12646992,0,0,1,0.035069815,4
5-17,Dec-17,202204,2022-04,01/01/2001,death,all_types,2022-04,,,,0,,0.0493475,0.0493475,0,0,,,8036248,6079331,3,0.049347535,0,0,4
